in s,C1 in V
-2.34026E-01,-1.30784E+00
-2.34023E-01,-1.30403E+00
-2.34020E-01,-1.30014E+00
-2.34017E-01,-1.29647E+00
-2.34013E-01,-1.29380E+00
-2.34010E-01,-1.28907E+00
-2.34007E-01,-1.28495E+00
-2.34003E-01,-1.28228E+00
-2.34000E-01,-1.27839E+00
-2.33997E-01,-1.27435E+00
-2.33994E-01,-1.27046E+00
-2.33990E-01,-1.26764E+00
-2.33987E-01,-1.26275E+00
-2.33984E-01,-1.26023E+00
-2.33980E-01,-1.25764E+00
-2.33977E-01,-1.25291E+00
-2.33974E-01,-1.24925E+00
-2.33970E-01,-1.24513E+00
-2.33967E-01,-1.24063E+00
-2.33964E-01,-1.23697E+00
-2.33961E-01,-1.23300E+00
-2.33957E-01,-1.22911E+00
-2.33954E-01,-1.22407E+00
-2.33951E-01,-1.22026E+00
-2.33947E-01,-1.21644E+00
-2.33944E-01,-1.21278E+00
-2.33941E-01,-1.20927E+00
-2.33937E-01,-1.20584E+00
-2.33934E-01,-1.20217E+00
-2.33931E-01,-1.19920E+00
-2.33928E-01,-1.19653E+00
-2.33924E-01,-1.19226E+00
-2.33921E-01,-1.18982E+00
-2.33918E-01,-1.18722E+00
-2.33914E-01,-1.18226E+00
-2.33911E-01,-1.17807E+00
-2.33908E-01,-1.17562E+00
-2.33905E-01,-1.17204E+00
-2.33901E-01,-1.16853E+00
-2.33898E-01,-1.16586E+00
-2.33895E-01,-1.16197E+00
-2.33891E-01,-1.15831E+00
-2.33888E-01,-1.15449E+00
-2.33885E-01,-1.15121E+00
-2.33881E-01,-1.14824E+00
-2.33878E-01,-1.14488E+00
-2.33875E-01,-1.14160E+00
-2.33872E-01,-1.13687E+00
-2.33868E-01,-1.13343E+00
-2.33865E-01,-1.12977E+00
-2.33862E-01,-1.12642E+00
-2.33858E-01,-1.12329E+00
-2.33855E-01,-1.11970E+00
-2.33852E-01,-1.11551E+00
-2.33848E-01,-1.11306E+00
-2.33845E-01,-1.11055E+00
-2.33842E-01,-1.10673E+00
-2.33839E-01,-1.10376E+00
-2.33835E-01,-1.10086E+00
-2.33832E-01,-1.09765E+00
-2.33829E-01,-1.09391E+00
-2.33825E-01,-1.09094E+00
-2.33822E-01,-1.08819E+00
-2.33819E-01,-1.08506E+00
-2.33816E-01,-1.08148E+00
-2.33812E-01,-1.07843E+00
-2.33809E-01,-1.07530E+00
-2.33806E-01,-1.07240E+00
-2.33802E-01,-1.06904E+00
-2.33799E-01,-1.06591E+00
-2.33796E-01,-1.06263E+00
-2.33792E-01,-1.05996E+00
-2.33789E-01,-1.05668E+00
-2.33786E-01,-1.05394E+00
-2.33783E-01,-1.05035E+00
-2.33779E-01,-1.04661E+00
-2.33776E-01,-1.04333E+00
-2.33773E-01,-1.03997E+00
-2.33769E-01,-1.03677E+00
-2.33766E-01,-1.03387E+00
-2.33763E-01,-1.03082E+00
-2.33759E-01,-1.02662E+00
-2.33756E-01,-1.02342E+00
-2.33753E-01,-1.02014E+00
-2.33750E-01,-1.01678E+00
-2.33746E-01,-1.01464E+00
-2.33743E-01,-1.01175E+00
-2.33740E-01,-1.00801E+00
-2.33736E-01,-1.00518E+00
-2.33733E-01,-1.00290E+00
-2.33730E-01,-9.99691E-01
-2.33727E-01,-9.96258E-01
-2.33723E-01,-9.93969E-01
-2.33720E-01,-9.90459E-01
-2.33717E-01,-9.87636E-01
-2.33713E-01,-9.84585E-01
-2.33710E-01,-9.82601E-01
-2.33707E-01,-9.80236E-01
-2.33703E-01,-9.75811E-01
-2.33700E-01,-9.73751E-01
-2.33697E-01,-9.69707E-01
-2.33694E-01,-9.67342E-01
-2.33690E-01,-9.63680E-01
-2.33687E-01,-9.60247E-01
-2.33684E-01,-9.57119E-01
-2.33680E-01,-9.54067E-01
-2.33677E-01,-9.50176E-01
-2.33674E-01,-9.47735E-01
-2.33670E-01,-9.45598E-01
-2.33667E-01,-9.42242E-01
-2.33664E-01,-9.40868E-01
-2.33661E-01,-9.38045E-01
-2.33657E-01,-9.34917E-01
-2.33654E-01,-9.33391E-01
-2.33651E-01,-9.32171E-01
-2.33647E-01,-9.28737E-01
-2.33644E-01,-9.25304E-01
-2.33641E-01,-9.22863E-01
-2.33638E-01,-9.20040E-01
-2.33634E-01,-9.16988E-01
-2.33631E-01,-9.15233E-01
-2.33628E-01,-9.11877E-01
-2.33624E-01,-9.09206E-01
-2.33621E-01,-9.06917E-01
-2.33618E-01,-9.04095E-01
-2.33614E-01,-9.00738E-01
-2.33611E-01,-8.97762E-01
-2.33608E-01,-8.94024E-01
-2.33605E-01,-8.91506E-01
-2.33601E-01,-8.88607E-01
-2.33598E-01,-8.86394E-01
-2.33595E-01,-8.84411E-01
-2.33591E-01,-8.82198E-01
-2.33588E-01,-8.80367E-01
-2.33585E-01,-8.77697E-01
-2.33582E-01,-8.75027E-01
-2.33578E-01,-8.73730E-01
-2.33575E-01,-8.70602E-01
-2.33572E-01,-8.67626E-01
-2.33568E-01,-8.64879E-01
-2.33565E-01,-8.61828E-01
-2.33562E-01,-8.59234E-01
-2.33558E-01,-8.56869E-01
-2.33555E-01,-8.54732E-01
-2.33552E-01,-8.52062E-01
-2.33549E-01,-8.49773E-01
-2.33545E-01,-8.46950E-01
-2.33542E-01,-8.43670E-01
-2.33539E-01,-8.41762E-01
-2.33535E-01,-8.39702E-01
-2.33532E-01,-8.37490E-01
-2.33529E-01,-8.35201E-01
-2.33525E-01,-8.32149E-01
-2.33522E-01,-8.30471E-01
-2.33519E-01,-8.27419E-01
-2.33516E-01,-8.25130E-01
-2.33512E-01,-8.22613E-01
-2.33509E-01,-8.19790E-01
-2.33506E-01,-8.17348E-01
-2.33502E-01,-8.14525E-01
-2.33499E-01,-8.11321E-01
-2.33496E-01,-8.08575E-01
-2.33493E-01,-8.05675E-01
-2.33489E-01,-8.03463E-01
-2.33486E-01,-8.01479E-01
-2.33483E-01,-7.98504E-01
-2.33479E-01,-7.95681E-01
-2.33476E-01,-7.93163E-01
-2.33473E-01,-7.91485E-01
-2.33469E-01,-7.88433E-01
-2.33466E-01,-7.86678E-01
-2.33463E-01,-7.84542E-01
-2.33460E-01,-7.82177E-01
-2.33456E-01,-7.80117E-01
-2.33453E-01,-7.78133E-01
-2.33450E-01,-7.76302E-01
-2.33446E-01,-7.73479E-01
-2.33443E-01,-7.72793E-01
-2.33440E-01,-7.70962E-01
-2.33436E-01,-7.68749E-01
-2.33433E-01,-7.66613E-01
-2.33430E-01,-7.64553E-01
-2.33427E-01,-7.62035E-01
-2.33423E-01,-7.59289E-01
-2.33420E-01,-7.57915E-01
-2.33417E-01,-7.55627E-01
-2.33413E-01,-7.53948E-01
-2.33410E-01,-7.52346E-01
-2.33407E-01,-7.50210E-01
-2.33404E-01,-7.48073E-01
-2.33400E-01,-7.45251E-01
-2.33397E-01,-7.43191E-01
-2.33394E-01,-7.40520E-01
-2.33390E-01,-7.38842E-01
-2.33387E-01,-7.36248E-01
-2.33384E-01,-7.34341E-01
-2.33380E-01,-7.32128E-01
-2.33377E-01,-7.29839E-01
-2.33374E-01,-7.27398E-01
-2.33371E-01,-7.25796E-01
-2.33367E-01,-7.23430E-01
-2.33364E-01,-7.21752E-01
-2.33361E-01,-7.18548E-01
-2.33357E-01,-7.16945E-01
-2.33354E-01,-7.14504E-01
-2.33351E-01,-7.12902E-01
-2.33347E-01,-7.10384E-01
-2.33344E-01,-7.07409E-01
-2.33341E-01,-7.05044E-01
-2.33338E-01,-7.02297E-01
-2.33334E-01,-6.99627E-01
-2.33331E-01,-6.96956E-01
-2.33328E-01,-6.95431E-01
-2.33324E-01,-6.93371E-01
-2.33321E-01,-6.89785E-01
-2.33318E-01,-6.87649E-01
-2.33315E-01,-6.85894E-01
-2.33311E-01,-6.83910E-01
-2.33308E-01,-6.82537E-01
-2.33305E-01,-6.80553E-01
-2.33301E-01,-6.77883E-01
-2.33298E-01,-6.75976E-01
-2.33295E-01,-6.73992E-01
-2.33291E-01,-6.71017E-01
-2.33288E-01,-6.68804E-01
-2.33285E-01,-6.66973E-01
-2.33282E-01,-6.65371E-01
-2.33278E-01,-6.62319E-01
-2.33275E-01,-6.60946E-01
-2.33272E-01,-6.58810E-01
-2.33268E-01,-6.55987E-01
-2.33265E-01,-6.55300E-01
-2.33262E-01,-6.52630E-01
-2.33258E-01,-6.50493E-01
-2.33255E-01,-6.48739E-01
-2.33252E-01,-6.47442E-01
-2.33249E-01,-6.45382E-01
-2.33245E-01,-6.44237E-01
-2.33242E-01,-6.43017E-01
-2.33239E-01,-6.40957E-01
-2.33235E-01,-6.38897E-01
-2.33232E-01,-6.36989E-01
-2.33229E-01,-6.34395E-01
-2.33226E-01,-6.33251E-01
-2.33222E-01,-6.31573E-01
-2.33219E-01,-6.28979E-01
-2.33216E-01,-6.28063E-01
-2.33212E-01,-6.26232E-01
-2.33209E-01,-6.24325E-01
-2.33206E-01,-6.22112E-01
-2.33202E-01,-6.21120E-01
-2.33199E-01,-6.19442E-01
-2.33196E-01,-6.17687E-01
-2.33193E-01,-6.16085E-01
-2.33189E-01,-6.13338E-01
-2.33186E-01,-6.10897E-01
-2.33183E-01,-6.09676E-01
-2.33179E-01,-6.07311E-01
