in s,C1 in V
-2.33997E-01,-1.42060E+00
-2.33994E-01,-1.41977E+00
-2.33990E-01,-1.41961E+00
-2.33987E-01,-1.42068E+00
-2.33984E-01,-1.43060E+00
-2.33980E-01,-1.43701E+00
-2.33977E-01,-1.43686E+00
-2.33974E-01,-1.43602E+00
-2.33970E-01,-1.43602E+00
-2.33967E-01,-1.43731E+00
-2.33964E-01,-1.43808E+00
-2.33961E-01,-1.43815E+00
-2.33957E-01,-1.43907E+00
-2.33954E-01,-1.43945E+00
-2.33951E-01,-1.43930E+00
-2.33947E-01,-1.43953E+00
-2.33944E-01,-1.43922E+00
-2.33941E-01,-1.43930E+00
-2.33937E-01,-1.43853E+00
-2.33934E-01,-1.43830E+00
-2.33931E-01,-1.43815E+00
-2.33928E-01,-1.43731E+00
-2.33924E-01,-1.43808E+00
-2.33921E-01,-1.43785E+00
-2.33918E-01,-1.43815E+00
-2.33914E-01,-1.43739E+00
-2.33911E-01,-1.45082E+00
-2.33908E-01,-1.45494E+00
-2.33905E-01,-1.45387E+00
-2.33901E-01,-1.45517E+00
-2.33898E-01,-1.45616E+00
-2.33895E-01,-1.45555E+00
-2.33891E-01,-1.45562E+00
-2.33888E-01,-1.45662E+00
-2.33885E-01,-1.45639E+00
-2.33881E-01,-1.45623E+00
-2.33878E-01,-1.45677E+00
-2.33875E-01,-1.45646E+00
-2.33872E-01,-1.45623E+00
-2.33868E-01,-1.45692E+00
-2.33865E-01,-1.45730E+00
-2.33862E-01,-1.45669E+00
-2.33858E-01,-1.45654E+00
-2.33855E-01,-1.45555E+00
-2.33852E-01,-1.45478E+00
-2.33848E-01,-1.45501E+00
-2.33845E-01,-1.45578E+00
-2.33842E-01,-1.46005E+00
-2.33839E-01,-1.47088E+00
-2.33835E-01,-1.47126E+00
-2.33832E-01,-1.47111E+00
-2.33829E-01,-1.47050E+00
-2.33825E-01,-1.47111E+00
-2.33822E-01,-1.47126E+00
-2.33819E-01,-1.47050E+00
-2.33816E-01,-1.47073E+00
-2.33812E-01,-1.47142E+00
-2.33809E-01,-1.47081E+00
-2.33806E-01,-1.47119E+00
-2.33802E-01,-1.47218E+00
-2.33799E-01,-1.47203E+00
-2.33796E-01,-1.47203E+00
-2.33792E-01,-1.47332E+00
-2.33789E-01,-1.47416E+00
-2.33786E-01,-1.47424E+00
-2.33783E-01,-1.47508E+00
-2.33779E-01,-1.47554E+00
-2.33776E-01,-1.47493E+00
-2.33773E-01,-1.47500E+00
-2.33769E-01,-1.48347E+00
-2.33766E-01,-1.48996E+00
-2.33763E-01,-1.48950E+00
-2.33759E-01,-1.48889E+00
-2.33756E-01,-1.48835E+00
-2.33753E-01,-1.48820E+00
-2.33750E-01,-1.48751E+00
-2.33746E-01,-1.48797E+00
-2.33743E-01,-1.48713E+00
-2.33740E-01,-1.48805E+00
-2.33736E-01,-1.48767E+00
-2.33733E-01,-1.48782E+00
-2.33730E-01,-1.48790E+00
-2.33727E-01,-1.48782E+00
-2.33723E-01,-1.48744E+00
-2.33720E-01,-1.48721E+00
-2.33717E-01,-1.48774E+00
-2.33713E-01,-1.48660E+00
-2.33710E-01,-1.48683E+00
-2.33707E-01,-1.48790E+00
-2.33703E-01,-1.48751E+00
-2.33700E-01,-1.48706E+00
-2.33697E-01,-1.50483E+00
-2.33694E-01,-1.50590E+00
-2.33690E-01,-1.50529E+00
-2.33687E-01,-1.50552E+00
-2.33684E-01,-1.50560E+00
-2.33680E-01,-1.50621E+00
-2.33677E-01,-1.50621E+00
-2.33674E-01,-1.50720E+00
-2.33670E-01,-1.50666E+00
-2.33667E-01,-1.50682E+00
-2.33664E-01,-1.50659E+00
-2.33661E-01,-1.50804E+00
-2.33657E-01,-1.50758E+00
-2.33654E-01,-1.50750E+00
-2.33651E-01,-1.50773E+00
-2.33647E-01,-1.50735E+00
-2.33644E-01,-1.50644E+00
-2.33641E-01,-1.50712E+00
-2.33638E-01,-1.50644E+00
-2.33634E-01,-1.50674E+00
-2.33631E-01,-1.50712E+00
-2.33628E-01,-1.51040E+00
-2.33624E-01,-1.52414E+00
-2.33621E-01,-1.52360E+00
-2.33618E-01,-1.52459E+00
-2.33614E-01,-1.52467E+00
-2.33611E-01,-1.52543E+00
-2.33608E-01,-1.52566E+00
-2.33605E-01,-1.52574E+00
-2.33601E-01,-1.52597E+00
-2.33598E-01,-1.52696E+00
-2.33595E-01,-1.52681E+00
-2.33591E-01,-1.52589E+00
-2.33588E-01,-1.52635E+00
-2.33585E-01,-1.52665E+00
-2.33582E-01,-1.52581E+00
-2.33578E-01,-1.52627E+00
-2.33575E-01,-1.52627E+00
-2.33572E-01,-1.52520E+00
-2.33568E-01,-1.52635E+00
-2.33565E-01,-1.52772E+00
-2.33562E-01,-1.52833E+00
-2.33558E-01,-1.52940E+00
-2.33555E-01,-1.54039E+00
-2.33552E-01,-1.54664E+00
-2.33549E-01,-1.54611E+00
-2.33545E-01,-1.54603E+00
-2.33542E-01,-1.54603E+00
-2.33539E-01,-1.54481E+00
-2.33535E-01,-1.54504E+00
-2.33532E-01,-1.54481E+00
-2.33529E-01,-1.54359E+00
-2.33525E-01,-1.54184E+00
-2.33522E-01,-1.54245E+00
-2.33519E-01,-1.54237E+00
-2.33516E-01,-1.54145E+00
-2.33512E-01,-1.54214E+00
-2.33509E-01,-1.54245E+00
-2.33506E-01,-1.54267E+00
-2.33502E-01,-1.54428E+00
-2.33499E-01,-1.54458E+00
-2.33496E-01,-1.54420E+00
-2.33493E-01,-1.54443E+00
-2.33489E-01,-1.54481E+00
-2.33486E-01,-1.54420E+00
-2.33483E-01,-1.55923E+00
-2.33479E-01,-1.55984E+00
-2.33476E-01,-1.55931E+00
-2.33473E-01,-1.55877E+00
-2.33469E-01,-1.55839E+00
-2.33466E-01,-1.55786E+00
-2.33463E-01,-1.55854E+00
-2.33460E-01,-1.55755E+00
-2.33456E-01,-1.55770E+00
-2.33453E-01,-1.55770E+00
-2.33450E-01,-1.55763E+00
-2.33446E-01,-1.55778E+00
-2.33443E-01,-1.55793E+00
-2.33440E-01,-1.55816E+00
-2.33436E-01,-1.55854E+00
-2.33433E-01,-1.55847E+00
-2.33430E-01,-1.55770E+00
-2.33427E-01,-1.55877E+00
-2.33423E-01,-1.55801E+00
-2.33420E-01,-1.55778E+00
-2.33417E-01,-1.55870E+00
-2.33413E-01,-1.56457E+00
-2.33410E-01,-1.57510E+00
-2.33407E-01,-1.57563E+00
-2.33404E-01,-1.57609E+00
-2.33400E-01,-1.57647E+00
-2.33397E-01,-1.57594E+00
-2.33394E-01,-1.57678E+00
-2.33390E-01,-1.57663E+00
-2.33387E-01,-1.57602E+00
-2.33384E-01,-1.57632E+00
-2.33380E-01,-1.57663E+00
-2.33377E-01,-1.57617E+00
-2.33374E-01,-1.57670E+00
-2.33371E-01,-1.57647E+00
-2.33367E-01,-1.57746E+00
-2.33364E-01,-1.57663E+00
-2.33361E-01,-1.57724E+00
-2.33357E-01,-1.57762E+00
-2.33354E-01,-1.57670E+00
-2.33351E-01,-1.57815E+00
-2.33347E-01,-1.57838E+00
-2.33344E-01,-1.57739E+00
-2.33341E-01,-1.58662E+00
-2.33338E-01,-1.59547E+00
-2.33334E-01,-1.59547E+00
-2.33331E-01,-1.59532E+00
-2.33328E-01,-1.59593E+00
-2.33324E-01,-1.59639E+00
-2.33321E-01,-1.59532E+00
-2.33318E-01,-1.59623E+00
-2.33315E-01,-1.59593E+00
-2.33311E-01,-1.59539E+00
-2.33308E-01,-1.59593E+00
-2.33305E-01,-1.59616E+00
-2.33301E-01,-1.59578E+00
-2.33298E-01,-1.59562E+00
-2.33295E-01,-1.59555E+00
-2.33291E-01,-1.59555E+00
-2.33288E-01,-1.59448E+00
-2.33285E-01,-1.59501E+00
-2.33282E-01,-1.59616E+00
-2.33278E-01,-1.59562E+00
-2.33275E-01,-1.59570E+00
-2.33272E-01,-1.59738E+00
