in s,C1 in V
-2.37415E-01,-6.19060E-01
-2.37412E-01,-6.19213E-01
-2.37408E-01,-6.20052E-01
-2.37405E-01,-6.19289E-01
-2.37402E-01,-6.20052E-01
-2.37399E-01,-6.21273E-01
-2.37395E-01,-6.21349E-01
-2.37392E-01,-6.21654E-01
-2.37389E-01,-6.21425E-01
-2.37385E-01,-6.21807E-01
-2.37382E-01,-6.22341E-01
-2.37379E-01,-6.22341E-01
-2.37376E-01,-6.22036E-01
-2.37372E-01,-6.22188E-01
-2.37369E-01,-6.21807E-01
-2.37366E-01,-6.21654E-01
-2.37362E-01,-6.21197E-01
-2.37359E-01,-6.21578E-01
-2.37356E-01,-6.20968E-01
-2.37352E-01,-6.22875E-01
-2.37349E-01,-6.22722E-01
-2.37346E-01,-6.22265E-01
-2.37343E-01,-6.23257E-01
-2.37339E-01,-6.23333E-01
-2.37336E-01,-6.24630E-01
-2.37333E-01,-6.24248E-01
-2.37329E-01,-6.25316E-01
-2.37326E-01,-6.24782E-01
-2.37323E-01,-6.23714E-01
-2.37320E-01,-6.26385E-01
-2.37316E-01,-6.25164E-01
-2.37313E-01,-6.25393E-01
-2.37310E-01,-6.24325E-01
-2.37306E-01,-6.25393E-01
-2.37303E-01,-6.26003E-01
-2.37300E-01,-6.25774E-01
-2.37296E-01,-6.26232E-01
-2.37293E-01,-6.27148E-01
-2.37290E-01,-6.27148E-01
-2.37287E-01,-6.26842E-01
-2.37283E-01,-6.27682E-01
-2.37280E-01,-6.29360E-01
-2.37277E-01,-6.28521E-01
-2.37273E-01,-6.28597E-01
-2.37270E-01,-6.29284E-01
-2.37267E-01,-6.29360E-01
-2.37263E-01,-6.29360E-01
-2.37260E-01,-6.29665E-01
-2.37257E-01,-6.30810E-01
-2.37254E-01,-6.29665E-01
-2.37250E-01,-6.30657E-01
-2.37247E-01,-6.30123E-01
-2.37244E-01,-6.30352E-01
-2.37240E-01,-6.30581E-01
-2.37237E-01,-6.31039E-01
-2.37234E-01,-6.30810E-01
-2.37231E-01,-6.31573E-01
-2.37227E-01,-6.31420E-01
-2.37224E-01,-6.30962E-01
-2.37221E-01,-6.30581E-01
-2.37217E-01,-6.31191E-01
-2.37214E-01,-6.31344E-01
-2.37211E-01,-6.32488E-01
-2.37207E-01,-6.32564E-01
-2.37204E-01,-6.33251E-01
-2.37201E-01,-6.33709E-01
-2.37198E-01,-6.33709E-01
-2.37194E-01,-6.34548E-01
-2.37191E-01,-6.35158E-01
-2.37188E-01,-6.35311E-01
-2.37184E-01,-6.36150E-01
-2.37181E-01,-6.35616E-01
-2.37178E-01,-6.36913E-01
-2.37174E-01,-6.36837E-01
