in s,C1 in V
-2.33295E-01,-1.24276E+00
-2.33291E-01,-1.24185E+00
-2.33288E-01,-1.24108E+00
-2.33285E-01,-1.23933E+00
-2.33282E-01,-1.23765E+00
-2.33278E-01,-1.23628E+00
-2.33275E-01,-1.23414E+00
-2.33272E-01,-1.23254E+00
-2.33268E-01,-1.23185E+00
-2.33265E-01,-1.22995E+00
-2.33262E-01,-1.22895E+00
-2.33258E-01,-1.22766E+00
-2.33255E-01,-1.22743E+00
-2.33252E-01,-1.22674E+00
-2.33249E-01,-1.22461E+00
-2.33245E-01,-1.22247E+00
-2.33242E-01,-1.22071E+00
-2.33239E-01,-1.21995E+00
-2.33235E-01,-1.21972E+00
-2.33232E-01,-1.21812E+00
-2.33229E-01,-1.21728E+00
-2.33226E-01,-1.21591E+00
-2.33222E-01,-1.21431E+00
-2.33219E-01,-1.21392E+00
-2.33216E-01,-1.21263E+00
-2.33212E-01,-1.21034E+00
-2.33209E-01,-1.20820E+00
-2.33206E-01,-1.20706E+00
-2.33202E-01,-1.20561E+00
-2.33199E-01,-1.20431E+00
-2.33196E-01,-1.20416E+00
-2.33193E-01,-1.20233E+00
-2.33189E-01,-1.20019E+00
-2.33186E-01,-1.19874E+00
-2.33183E-01,-1.19744E+00
-2.33179E-01,-1.19699E+00
