in s,C1 in V
-2.34251E-01,-1.95459E+00
-2.34247E-01,-1.94879E+00
-2.34244E-01,-1.94886E+00
-2.34241E-01,-1.94863E+00
-2.34237E-01,-1.92651E+00
-2.34234E-01,-1.87471E+00
-2.34231E-01,-1.87417E+00
-2.34228E-01,-1.87471E+00
-2.34224E-01,-1.87516E+00
-2.34221E-01,-1.82229E+00
-2.34218E-01,-1.79124E+00
-2.34214E-01,-1.79124E+00
-2.34211E-01,-1.79155E+00
-2.34208E-01,-1.79147E+00
-2.34204E-01,-1.70312E+00
-2.34201E-01,-1.69992E+00
-2.34198E-01,-1.69969E+00
-2.34195E-01,-1.70030E+00
-2.34191E-01,-1.66490E+00
-2.34188E-01,-1.60775E+00
-2.34185E-01,-1.60768E+00
-2.34181E-01,-1.60585E+00
-2.34178E-01,-1.60615E+00
-2.34175E-01,-1.53474E+00
-2.34171E-01,-1.50407E+00
-2.34168E-01,-1.50376E+00
-2.34165E-01,-1.50361E+00
-2.34162E-01,-1.49888E+00
-2.34158E-01,-1.40084E+00
-2.34155E-01,-1.40237E+00
-2.34152E-01,-1.40199E+00
-2.34148E-01,-1.40207E+00
-2.34145E-01,-1.36041E+00
-2.34142E-01,-1.29281E+00
-2.34139E-01,-1.29174E+00
-2.34135E-01,-1.29205E+00
-2.34132E-01,-1.29274E+00
-2.34129E-01,-1.21598E+00
-2.34125E-01,-1.19027E+00
-2.34122E-01,-1.19043E+00
-2.34119E-01,-1.18989E+00
-2.34115E-01,-1.17768E+00
-2.34112E-01,-1.08674E+00
-2.34109E-01,-1.08834E+00
-2.34106E-01,-1.08789E+00
-2.34102E-01,-1.08804E+00
-2.34099E-01,-1.03456E+00
-2.34096E-01,-9.79320E-01
-2.34092E-01,-9.78710E-01
-2.34089E-01,-9.79244E-01
-2.34086E-01,-9.79778E-01
-2.34082E-01,-8.94253E-01
-2.34079E-01,-8.79909E-01
-2.34076E-01,-8.79757E-01
-2.34073E-01,-8.79833E-01
-2.34069E-01,-8.61065E-01
-2.34066E-01,-7.77523E-01
-2.34063E-01,-7.77447E-01
-2.34059E-01,-7.77370E-01
-2.34056E-01,-7.78286E-01
-2.34053E-01,-7.28618E-01
-2.34050E-01,-6.84826E-01
-2.34046E-01,-6.85436E-01
-2.34043E-01,-6.85131E-01
-2.34040E-01,-6.84215E-01
-2.34036E-01,-5.97393E-01
-2.34033E-01,-5.92815E-01
-2.34030E-01,-5.91823E-01
-2.34026E-01,-5.91137E-01
-2.34023E-01,-5.70385E-01
-2.34020E-01,-5.06985E-01
-2.34017E-01,-5.06451E-01
-2.34013E-01,-5.06374E-01
-2.34010E-01,-5.05154E-01
-2.34007E-01,-4.58767E-01
-2.34003E-01,-4.28326E-01
-2.34000E-01,-4.28707E-01
-2.33997E-01,-4.27944E-01
-2.33994E-01,-4.27029E-01
-2.33990E-01,-3.51421E-01
-2.33987E-01,-3.51650E-01
-2.33984E-01,-3.52108E-01
-2.33980E-01,-3.52718E-01
-2.33977E-01,-3.35018E-01
-2.33974E-01,-2.94201E-01
-2.33970E-01,-2.94887E-01
-2.33967E-01,-2.95193E-01
-2.33964E-01,-2.95421E-01
-2.33961E-01,-2.60937E-01
-2.33957E-01,-2.44839E-01
-2.33954E-01,-2.45144E-01
-2.33951E-01,-2.44991E-01
-2.33947E-01,-2.43160E-01
-2.33944E-01,-1.93645E-01
-2.33941E-01,-1.95476E-01
-2.33937E-01,-1.94256E-01
-2.33934E-01,-1.93493E-01
-2.33931E-01,-1.79378E-01
-2.33928E-01,-1.59389E-01
-2.33924E-01,-1.59008E-01
-2.33921E-01,-1.59084E-01
-2.33918E-01,-1.58626E-01
-2.33914E-01,-1.36501E-01
-2.33911E-01,-1.32686E-01
-2.33908E-01,-1.32610E-01
-2.33905E-01,-1.33068E-01
-2.33901E-01,-1.29253E-01
-2.33898E-01,-1.14986E-01
-2.33895E-01,-1.15520E-01
-2.33891E-01,-1.13766E-01
-2.33888E-01,-1.13766E-01
-2.33885E-01,-1.13232E-01
-2.33881E-01,-1.13155E-01
-2.33878E-01,-1.12545E-01
-2.33875E-01,-1.12316E-01
-2.33872E-01,-1.13003E-01
-2.33868E-01,-1.11172E-01
-2.33865E-01,-1.11858E-01
-2.33862E-01,-1.12087E-01
-2.33858E-01,-1.11400E-01
-2.33855E-01,-1.15444E-01
-2.33852E-01,-1.28795E-01
-2.33848E-01,-1.28719E-01
-2.33845E-01,-1.27575E-01
-2.33842E-01,-1.29024E-01
-2.33839E-01,-1.43444E-01
-2.33835E-01,-1.54125E-01
-2.33832E-01,-1.54278E-01
-2.33829E-01,-1.54430E-01
-2.33825E-01,-1.53667E-01
-2.33822E-01,-1.83040E-01
-2.33819E-01,-1.89068E-01
-2.33816E-01,-1.88152E-01
-2.33812E-01,-1.88000E-01
-2.33809E-01,-2.00512E-01
-2.33806E-01,-2.36675E-01
-2.33802E-01,-2.35531E-01
-2.33799E-01,-2.34920E-01
-2.33796E-01,-2.34920E-01
-2.33792E-01,-2.61242E-01
-2.33789E-01,-2.85198E-01
-2.33786E-01,-2.85503E-01
-2.33783E-01,-2.85351E-01
-2.33779E-01,-2.85045E-01
-2.33776E-01,-3.39062E-01
-2.33773E-01,-3.44402E-01
-2.33769E-01,-3.43716E-01
-2.33766E-01,-3.44326E-01
-2.33763E-01,-3.66146E-01
-2.33759E-01,-4.20315E-01
-2.33756E-01,-4.20086E-01
-2.33753E-01,-4.21001E-01
-2.33750E-01,-4.20086E-01
-2.33746E-01,-4.66778E-01
-2.33743E-01,-4.96303E-01
-2.33740E-01,-4.95693E-01
-2.33736E-01,-4.93862E-01
-2.33733E-01,-4.94243E-01
-2.33730E-01,-5.75802E-01
-2.33727E-01,-5.77099E-01
-2.33723E-01,-5.76794E-01
-2.33720E-01,-5.77633E-01
-2.33717E-01,-6.08837E-01
-2.33713E-01,-6.69796E-01
-2.33710E-01,-6.70406E-01
-2.33707E-01,-6.70482E-01
-2.33703E-01,-6.69185E-01
-2.33700E-01,-7.31441E-01
-2.33697E-01,-7.61883E-01
-2.33694E-01,-7.61654E-01
-2.33690E-01,-7.62798E-01
-2.33687E-01,-7.66384E-01
-2.33684E-01,-8.64193E-01
-2.33680E-01,-8.63888E-01
-2.33677E-01,-8.63811E-01
-2.33674E-01,-8.63735E-01
-2.33670E-01,-9.00661E-01
-2.33667E-01,-9.63070E-01
-2.33664E-01,-9.63528E-01
-2.33661E-01,-9.63451E-01
-2.33657E-01,-9.62993E-01
-2.33654E-01,-1.04684E+00
-2.33651E-01,-1.07392E+00
-2.33647E-01,-1.07301E+00
-2.33644E-01,-1.07316E+00
-2.33641E-01,-1.08140E+00
-2.33638E-01,-1.17562E+00
-2.33634E-01,-1.17356E+00
-2.33631E-01,-1.17356E+00
-2.33628E-01,-1.17425E+00
-2.33624E-01,-1.21965E+00
-2.33621E-01,-1.27641E+00
-2.33618E-01,-1.27694E+00
-2.33614E-01,-1.27694E+00
-2.33611E-01,-1.27763E+00
-2.33608E-01,-1.36247E+00
-2.33605E-01,-1.38719E+00
-2.33601E-01,-1.38757E+00
-2.33598E-01,-1.38772E+00
-2.33595E-01,-1.40161E+00
-2.33591E-01,-1.49263E+00
-2.33588E-01,-1.49057E+00
-2.33585E-01,-1.49095E+00
-2.33582E-01,-1.49095E+00
-2.33578E-01,-1.54275E+00
-2.33575E-01,-1.59196E+00
-2.33572E-01,-1.59394E+00
-2.33568E-01,-1.59280E+00
-2.33565E-01,-1.59318E+00
-2.33562E-01,-1.67611E+00
-2.33558E-01,-1.68573E+00
-2.33555E-01,-1.68512E+00
-2.33552E-01,-1.68481E+00
-2.33549E-01,-1.70114E+00
-2.33545E-01,-1.77980E+00
-2.33542E-01,-1.77865E+00
-2.33539E-01,-1.77903E+00
-2.33535E-01,-1.77911E+00
-2.33532E-01,-1.82588E+00
-2.33529E-01,-1.86387E+00
-2.33525E-01,-1.86433E+00
-2.33522E-01,-1.86418E+00
-2.33519E-01,-1.86410E+00
-2.33516E-01,-1.93612E+00
-2.33512E-01,-1.93917E+00
-2.33509E-01,-1.93963E+00
-2.33506E-01,-1.94062E+00
-2.33502E-01,-1.95848E+00
-2.33499E-01,-2.01554E+00
-2.33496E-01,-2.01585E+00
-2.33493E-01,-2.01669E+00
-2.33489E-01,-2.01623E+00
-2.33486E-01,-2.05529E+00
-2.33483E-01,-2.07673E+00
-2.33479E-01,-2.07689E+00
-2.33476E-01,-2.07750E+00
-2.33473E-01,-2.07917E+00
-2.33469E-01,-2.12831E+00
-2.33466E-01,-2.12777E+00
-2.33463E-01,-2.12762E+00
-2.33460E-01,-2.12785E+00
-2.33456E-01,-2.14097E+00
-2.33453E-01,-2.17561E+00
-2.33450E-01,-2.17698E+00
-2.33446E-01,-2.17576E+00
-2.33443E-01,-2.17469E+00
-2.33440E-01,-2.19812E+00
-2.33436E-01,-2.20941E+00
-2.33433E-01,-2.20880E+00
-2.33430E-01,-2.20895E+00
-2.33427E-01,-2.20987E+00
-2.33423E-01,-2.23436E+00
-2.33420E-01,-2.23428E+00
-2.33417E-01,-2.23466E+00
-2.33413E-01,-2.23573E+00
-2.33410E-01,-2.24176E+00
-2.33407E-01,-2.25068E+00
-2.33404E-01,-2.25183E+00
-2.33400E-01,-2.25145E+00
-2.33397E-01,-2.25152E+00
-2.33394E-01,-2.26091E+00
-2.33390E-01,-2.25953E+00
-2.33387E-01,-2.26014E+00
-2.33384E-01,-2.26144E+00
-2.33380E-01,-2.25785E+00
-2.33377E-01,-2.25244E+00
-2.33374E-01,-2.25282E+00
-2.33371E-01,-2.25419E+00
-2.33367E-01,-2.25358E+00
-2.33364E-01,-2.24443E+00
-2.33361E-01,-2.23825E+00
-2.33357E-01,-2.23840E+00
-2.33354E-01,-2.23733E+00
-2.33351E-01,-2.23840E+00
-2.33347E-01,-2.21833E+00
-2.33344E-01,-2.21337E+00
-2.33341E-01,-2.21482E+00
-2.33338E-01,-2.21612E+00
-2.33334E-01,-2.20941E+00
-2.33331E-01,-2.18126E+00
-2.33328E-01,-2.18095E+00
-2.33324E-01,-2.18202E+00
-2.33321E-01,-2.18187E+00
-2.33318E-01,-2.15539E+00
-2.33315E-01,-2.13227E+00
-2.33311E-01,-2.13266E+00
-2.33308E-01,-2.13212E+00
-2.33305E-01,-2.13250E+00
-2.33301E-01,-2.08612E+00
-2.33298E-01,-2.08268E+00
-2.33295E-01,-2.08261E+00
-2.33291E-01,-2.08429E+00
-2.33288E-01,-2.06788E+00
-2.33285E-01,-2.02653E+00
-2.33282E-01,-2.02668E+00
-2.33278E-01,-2.02592E+00
-2.33275E-01,-2.02554E+00
-2.33272E-01,-1.97992E+00
-2.33268E-01,-1.94909E+00
-2.33265E-01,-1.94993E+00
-2.33262E-01,-1.94970E+00
-2.33258E-01,-1.94886E+00
-2.33255E-01,-1.87501E+00
-2.33252E-01,-1.87471E+00
-2.33249E-01,-1.87356E+00
-2.33245E-01,-1.87318E+00
-2.33242E-01,-1.84800E+00
-2.33239E-01,-1.78933E+00
-2.33235E-01,-1.78949E+00
-2.33232E-01,-1.78926E+00
-2.33229E-01,-1.79010E+00
-2.33226E-01,-1.72975E+00
-2.33222E-01,-1.69572E+00
-2.33219E-01,-1.69633E+00
-2.33216E-01,-1.69557E+00
-2.33212E-01,-1.69069E+00
-2.33209E-01,-1.60104E+00
-2.33206E-01,-1.60310E+00
-2.33202E-01,-1.60279E+00
-2.33199E-01,-1.60409E+00
-2.33196E-01,-1.56602E+00
-2.33193E-01,-1.50430E+00
-2.33189E-01,-1.50476E+00
-2.33186E-01,-1.50590E+00
-2.33183E-01,-1.50521E+00
-2.33179E-01,-1.42945E+00
