in s,C1 in V
-2.33506E-01,-2.26220E+00
-2.33502E-01,-2.26297E+00
-2.33499E-01,-2.26327E+00
-2.33496E-01,-2.26365E+00
-2.33493E-01,-2.26358E+00
-2.33489E-01,-2.26381E+00
-2.33486E-01,-2.26319E+00
-2.33483E-01,-2.26396E+00
-2.33479E-01,-2.26449E+00
-2.33476E-01,-2.26388E+00
-2.33473E-01,-2.26419E+00
-2.33469E-01,-2.26525E+00
-2.33466E-01,-2.26434E+00
-2.33463E-01,-2.26541E+00
-2.33460E-01,-2.26587E+00
-2.33456E-01,-2.26617E+00
-2.33453E-01,-2.26594E+00
-2.33450E-01,-2.26525E+00
-2.33446E-01,-2.26533E+00
-2.33443E-01,-2.26533E+00
-2.33440E-01,-2.26617E+00
-2.33436E-01,-2.26632E+00
-2.33433E-01,-2.26693E+00
-2.33430E-01,-2.26640E+00
-2.33427E-01,-2.26632E+00
-2.33423E-01,-2.26823E+00
-2.33420E-01,-2.26785E+00
-2.33417E-01,-2.26846E+00
-2.33413E-01,-2.26846E+00
-2.33410E-01,-2.26869E+00
-2.33407E-01,-2.26693E+00
-2.33404E-01,-2.26724E+00
-2.33400E-01,-2.26770E+00
-2.33397E-01,-2.26663E+00
-2.33394E-01,-2.26648E+00
-2.33390E-01,-2.26716E+00
-2.33387E-01,-2.26670E+00
-2.33384E-01,-2.26693E+00
-2.33380E-01,-2.26716E+00
-2.33377E-01,-2.26678E+00
-2.33374E-01,-2.26724E+00
-2.33371E-01,-2.26670E+00
-2.33367E-01,-2.26716E+00
-2.33364E-01,-2.26892E+00
-2.33361E-01,-2.26831E+00
-2.33357E-01,-2.26793E+00
-2.33354E-01,-2.26838E+00
-2.33351E-01,-2.26800E+00
-2.33347E-01,-2.26861E+00
-2.33344E-01,-2.26915E+00
-2.33341E-01,-2.26899E+00
-2.33338E-01,-2.26953E+00
-2.33334E-01,-2.26991E+00
-2.33331E-01,-2.26937E+00
-2.33328E-01,-2.26976E+00
-2.33324E-01,-2.26983E+00
-2.33321E-01,-1.71113E+00
-2.33318E-01,-1.69079E-01
-2.33315E-01,-1.25667E-01
-2.33311E-01,-1.26049E-01
-2.33308E-01,-1.24904E-01
-2.33305E-01,-1.24447E-01
-2.33301E-01,-1.22845E-01
-2.33298E-01,-1.22845E-01
-2.33295E-01,-1.21929E-01
-2.33291E-01,-1.20785E-01
-2.33288E-01,-1.20708E-01
-2.33285E-01,-1.20098E-01
-2.33282E-01,-1.19030E-01
-2.33278E-01,-1.19030E-01
-2.33275E-01,-1.19259E-01
-2.33272E-01,-1.19030E-01
-2.33268E-01,-1.18801E-01
-2.33265E-01,-1.19259E-01
-2.33262E-01,-1.18114E-01
-2.33258E-01,-1.18725E-01
-2.33255E-01,-1.18801E-01
-2.33252E-01,-1.18954E-01
-2.33249E-01,-1.18648E-01
-2.33245E-01,-1.18954E-01
-2.33242E-01,-1.19335E-01
-2.33239E-01,-1.18572E-01
-2.33235E-01,-1.18648E-01
-2.33232E-01,-1.18114E-01
-2.33229E-01,-1.17809E-01
-2.33226E-01,-1.18114E-01
-2.33222E-01,-1.17809E-01
-2.33219E-01,-1.17504E-01
-2.33216E-01,-1.17199E-01
-2.33212E-01,-1.17199E-01
-2.33209E-01,-1.17351E-01
-2.33206E-01,-1.17122E-01
-2.33202E-01,-1.16207E-01
-2.33199E-01,-1.16283E-01
-2.33196E-01,-1.15520E-01
-2.33193E-01,-1.14147E-01
-2.33189E-01,-1.14834E-01
-2.33186E-01,-1.15368E-01
-2.33183E-01,-1.14757E-01
-2.33179E-01,-1.14605E-01
