in s,C1 in V
-2.34007E-01,-6.82232E-01
-2.34003E-01,-6.83071E-01
-2.34000E-01,-6.81316E-01
-2.33997E-01,-6.79714E-01
-2.33994E-01,-6.78799E-01
-2.33990E-01,-6.77044E-01
-2.33987E-01,-6.75442E-01
-2.33984E-01,-6.75365E-01
-2.33980E-01,-6.73229E-01
-2.33977E-01,-6.72314E-01
-2.33974E-01,-6.71779E-01
-2.33970E-01,-6.70025E-01
-2.33967E-01,-6.68346E-01
-2.33964E-01,-6.66057E-01
-2.33961E-01,-6.65142E-01
-2.33957E-01,-6.63845E-01
-2.33954E-01,-6.62014E-01
-2.33951E-01,-6.60183E-01
-2.33947E-01,-6.58428E-01
-2.33944E-01,-6.56673E-01
-2.33941E-01,-6.55147E-01
-2.33937E-01,-6.53927E-01
-2.33934E-01,-6.52019E-01
-2.33931E-01,-6.50951E-01
-2.33928E-01,-6.49502E-01
-2.33924E-01,-6.48357E-01
-2.33921E-01,-6.47365E-01
-2.33918E-01,-6.45992E-01
-2.33914E-01,-6.44848E-01
-2.33911E-01,-6.43398E-01
-2.33908E-01,-6.41567E-01
-2.33905E-01,-6.40575E-01
-2.33901E-01,-6.39278E-01
-2.33898E-01,-6.38592E-01
-2.33895E-01,-6.37600E-01
-2.33891E-01,-6.37142E-01
-2.33888E-01,-6.35158E-01
-2.33885E-01,-6.33633E-01
-2.33881E-01,-6.33709E-01
-2.33878E-01,-6.32870E-01
-2.33875E-01,-6.33251E-01
-2.33872E-01,-6.31573E-01
-2.33868E-01,-6.31344E-01
-2.33865E-01,-6.31039E-01
-2.33862E-01,-6.28979E-01
-2.33858E-01,-6.28445E-01
-2.33855E-01,-6.28139E-01
-2.33852E-01,-6.26232E-01
-2.33848E-01,-6.26537E-01
-2.33845E-01,-6.24859E-01
-2.33842E-01,-6.23485E-01
-2.33839E-01,-6.23562E-01
-2.33835E-01,-6.23409E-01
-2.33832E-01,-6.23485E-01
-2.33829E-01,-6.23104E-01
-2.33825E-01,-6.22417E-01
-2.33822E-01,-6.21731E-01
-2.33819E-01,-6.20739E-01
-2.33816E-01,-6.19594E-01
-2.33812E-01,-6.19060E-01
-2.33809E-01,-6.18374E-01
-2.33806E-01,-6.16390E-01
-2.33802E-01,-6.15475E-01
-2.33799E-01,-6.14940E-01
-2.33796E-01,-6.13796E-01
-2.33792E-01,-6.13186E-01
-2.33789E-01,-6.12270E-01
-2.33786E-01,-6.10897E-01
-2.33783E-01,-6.10058E-01
-2.33779E-01,-6.09142E-01
-2.33776E-01,-6.08456E-01
-2.33773E-01,-6.07921E-01
-2.33769E-01,-6.07921E-01
-2.33766E-01,-6.07845E-01
-2.33763E-01,-6.07998E-01
-2.33759E-01,-6.06853E-01
-2.33756E-01,-6.06472E-01
-2.33753E-01,-6.05556E-01
-2.33750E-01,-6.05022E-01
-2.33746E-01,-6.05938E-01
-2.33743E-01,-6.05633E-01
-2.33740E-01,-6.05938E-01
-2.33736E-01,-6.04946E-01
-2.33733E-01,-6.04870E-01
-2.33730E-01,-6.05099E-01
-2.33727E-01,-6.04107E-01
-2.33723E-01,-6.04259E-01
-2.33720E-01,-6.05404E-01
-2.33717E-01,-6.04336E-01
-2.33713E-01,-6.04488E-01
-2.33710E-01,-6.04030E-01
-2.33707E-01,-6.03725E-01
-2.33703E-01,-6.05327E-01
-2.33700E-01,-6.04412E-01
-2.33697E-01,-6.04565E-01
-2.33694E-01,-6.04870E-01
-2.33690E-01,-6.04488E-01
-2.33687E-01,-6.05099E-01
-2.33684E-01,-6.05175E-01
-2.33680E-01,-6.05099E-01
-2.33677E-01,-6.04793E-01
-2.33674E-01,-6.04946E-01
-2.33670E-01,-6.04641E-01
-2.33667E-01,-6.04946E-01
-2.33664E-01,-6.04259E-01
-2.33661E-01,-6.04946E-01
-2.33657E-01,-6.05022E-01
-2.33654E-01,-6.04183E-01
